genus	sum_abundance	ALB.17	AUS.18	AUS.18a	AUT.70	BGR.66	BRA.53	BRA.53a	BWA.19	CAN.22	CAN.22a	CAN.22b	CAN.22c	CHE.67	CHN.64	CIV.13	COL.2	CZE.23	DEU.27	DNK.71_RA	DNK.71_RD	DNK.71_RL	ECU.14	ECU.14a	ESP.75	ETH.24	FIN.25	GEO.59	GHA.4	HRV.68	HUN.61	IND.11	IRL.69	IRN.12	ISL.28	ISR.29	ITA.30	KAZ.6	KEN.72	KHM.21	LKA.40	LUX.32	LVA.31	MDA.65	MKD.62	MLT.63	MYS.54	NGA.50	NLD.43	NOR.34	NPL.33	NZL.56	PAK.7	PER.35	POL.36	SEN.8	SGP.52	SRB.37	SVK.9	SVN.38	SWE.41	SWE.41a	TCD.1	TGO.44	TUR.46	TZA.15	USA.74	USA.74a	USA.74b	USA.74c	USA.74d	USA.74e	USA.74f	USA.74g	USA.74h	USA.74i	VNM.48	XK.60	ZAF.39	ZMB.49	ZMB.49b
Candidatus Accumulibacter	0.0305242363821284	3.06012223056638e-05	0.0003283481145124	8.666896435668259e-05	3.40703431822559e-05	4.75110657184381e-05	2.97339031955841e-05	0.000438703206232	0.0003128300461096	0.0001531480559762	8.92932414556487e-05	2.95546975349993e-05	8.46068245864197e-05	0.0002829070244858	0.0041643292102929	8.74172218510519e-05	7.13579488308915e-05	0.0001091772769865	6.02742848789906e-05	0.0001797980672757	6.85278647870756e-05	0.0001581715359785	9.076298823647621e-06	0.0001653502459032	0.0002873330607484	0.0001318282007153	9.67304183787964e-05	6.84231448094449e-06	0.0002371387108301	0.0001592043907643	0.000294251464688	0.0001354995992404	2.27881080023176e-05	5.15673041129044e-05	3.93070338949095e-05	0.00012474233955	0.000520846600075	7.547539640886981e-05	0.0001165173971653	3.28452915227045e-05	6.93093614674767e-06	3.12294708793886e-05	0.0002920190145935	1.79901579631417e-05	7.48103972467574e-05	2.31139263746956e-05	9.43985570138386e-05	5.22387412185648e-05	0.0158069680885947	5.72318001480888e-05	7.23365116249747e-06	1.41234929448437e-05	0.0001879488108789	2.59910133312558e-05	0.0008590435414323	1.39064794926399e-05	0.0001800962269643	2.00023351860914e-05	8.830552805627019e-05	1.4624539515362e-05	5.47207417549334e-05	5.64099396521895e-05	9.72406609718905e-05	1.63884438944777e-05	9.02256074292357e-06	9.883099008496931e-05	0.0002031811394599	2.69151840467978e-05	0.0012906981249688	8.68675371199766e-05	3.80636495786876e-05	3.02681074198001e-05	7.086566687728191e-05	8.40275679434342e-05	0.0001893321138169	0.000362457623774	6.56639244240811e-06	1.63127541759467e-05	5.38086190981986e-05	0.0002277444719543	0.0002819330873683
Candidatus Amoebophilus	1.980711335285693e-05	0	0	0	0	0	0	6.58476628483013e-07	0	7.99458066819131e-07	0	0	0	0	1.08407830191492e-06	0	7.3393965192151e-07	0	0	1.99529746931183e-07	1.23546658415184e-07	0	0	4.12088068589058e-06	2.08272414194264e-07	1.44799020501047e-07	0	0	0	0	0	0	1.07700677298483e-07	0	0	0	0	0	0	8.99716212282396e-07	0	1.57583773118472e-07	0	0	3.19447893215608e-07	0	0	1.80557917924834e-06	5.06436797208858e-07	0	7.56565602427402e-07	0	2.49156978663926e-07	1.18257774420421e-06	0	3.94624972260028e-07	0	0	0	0	1.76983339046817e-07	0	0	0	0	0	3.47164246992963e-06	2.12508809297803e-07	0	0	3.60637809591709e-07	1.16576493906153e-07	5.127674748769e-07	0	1.3410456901639e-07	0	0	0	0	3.69521382192978e-07	0
Candidatus Aquiluna	0.0001955926190329809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24817888277884e-07	0	0	0	0	0	0	1.78146431496803e-07	2.07789815025508e-06	0	0	0	0	2.95106469063936e-07	0	0	0	3.50885335767773e-07	0	0	3.43383282771037e-07	0	0	0	0	0	0	0	0	0	1.75449816023233e-07	0	0.0001908106797653	1.69509126528318e-07	0	0	0	2.46672675815602e-07	0	0	0	0	0	0	0	1.03063989748803e-07	0	0	0	6.17006101932389e-07
Candidatus Arthromitus	0.000826011636677065	2.42585253598149e-06	2.72195958327405e-06	1.75174540375883e-05	2.22306188895819e-06	1.69007276243129e-06	3.1712854973075e-06	2.23832473499764e-05	7.27238151113702e-06	2.71068852210088e-05	1.97133620244261e-05	1.33455771374432e-05	1.50777011236359e-05	3.50642894641082e-06	5.30464339761093e-06	1.29472401479668e-05	4.54806311224122e-05	3.95142095657106e-06	1.07667614310475e-05	1.31459260146122e-05	1.16017295141999e-05	7.68128574349405e-06	2.52738271879404e-07	1.69534351914177e-05	7.41394817627915e-06	4.24552094441729e-06	1.48531671093822e-05	2.95373477869749e-07	3.01867681078584e-05	7.809147345979199e-06	2.92567138375314e-05	6.52944569611831e-06	1.26139085960201e-06	3.19886728757012e-06	4.28496067062008e-06	7.79600038854799e-06	1.0031758835914e-06	2.03864763935187e-06	1.38607128575567e-05	1.75909335756825e-05	1.16355227149915e-07	2.40815130821564e-06	7.693447752351589e-06	2.90770849765687e-06	3.38687079079141e-06	1.39737150345838e-05	2.36531218018383e-06	2.12311440726531e-05	9.983694823043479e-06	1.37203951413842e-06	5.68815085449886e-05	5.76484489462178e-07	1.17524049446882e-05	1.68907045659306e-05	1.51544456231787e-05	2.42487346987379e-06	3.98728480923188e-06	5.12076520635643e-06	2.70613300155447e-06	1.49851072883712e-05	1.49073689816357e-05	2.84898998870752e-06	1.53894767149544e-06	6.758269364486629e-05	8.95973967558695e-07	6.67889761775888e-06	1.31260744837706e-05	8.44892207917675e-06	7.90565388127279e-06	5.01844046358922e-06	9.31547014799358e-06	3.97265144849666e-06	4.25731192970656e-06	1.00364057918236e-05	1.75351916881014e-05	6.83351836231635e-06	0	3.85405885245842e-06	1.20210206485563e-05	8.50911240642217e-06	6.94092620820463e-06
Candidatus Atelocyanobacterium	6.55656582817776e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40564091766401e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15092491051375e-07	0	0
Candidatus Azobacteroides	5.865462567087154e-05	3.18647188903699e-07	2.1902837894313e-07	0	0	0	0	3.34088037639744e-06	2.3910013460424e-06	0	0	3.50336633226444e-07	4.76571602846912e-07	0	3.66682305661538e-06	0	0	5.20658684552683e-07	0	0	0	0	0	6.96930299494664e-06	1.05670147037647e-06	2.44886548328975e-07	6.62380204165751e-07	1.43153214341688e-07	1.3258800384552e-05	6.424810543595e-07	0	1.92069430816688e-06	0	2.58692391207939e-07	0	0	1.44200886496234e-06	5.88762614157932e-07	0	0	3.38350448227704e-07	0	0	0	7.20340894294633e-07	0	0	0	7.70845016129966e-06	4.9872080950511e-07	0	0	4.2137848920493e-07	0	0	1.33479283225507e-07	0	0	0	0	2.99317211269386e-07	0	0	0	2.06881869079014e-07	0	6.52366706895263e-07	3.59398486387298e-07	3.01058151077948e-07	0	0	0	0	1.29493168670374e-06	4.98959805097084e-06	5.82088792321569e-07	0	2.64500847075347e-07	0	0	1.41195246623938e-06
Candidatus Babela	0.0001011057788354409	4.76169026216808e-07	1.30921638159144e-06	1.6392916336166e-06	8.00503753600795e-07	1.58823431106345e-07	0	4.43771547253099e-06	3.57298235250451e-06	3.36740067841917e-06	3.05187635912295e-06	1.16338668457495e-07	1.89910048021819e-06	3.72457841963247e-06	3.65300061212958e-06	5.8618222458737e-07	3.70971634567298e-06	1.81543603933262e-06	1.84448543751763e-06	3.36176033774579e-07	4.16313118729548e-07	5.04154368785132e-07	1.76945042507243e-07	4.95930823759312e-06	5.26359065943929e-06	0	0	0	5.28352802118349e-06	6.40059159828472e-07	0	1.36675290359694e-06	1.8145858993911e-07	0	0	0	7.18286536474708e-07	2.93271608243782e-07	4.33207792100128e-07	4.04234499593489e-06	1.68537501729221e-07	2.65503708840327e-07	0	0	1.794063748899e-07	4.28451332298192e-07	5.13476651638045e-07	6.59124928676694e-06	6.8261265886091e-06	0	8.497955064382441e-07	0	2.09895031098757e-06	0	1.14968886366473e-06	0	5.5944943273258e-06	0	0	0	5.96377812131051e-07	2.1332514714212e-07	0	1.25632877048116e-06	0	0	1.29981509488001e-06	0	1.19969313293178e-06	1.95794221548182e-06	2.02539204174415e-07	0	1.29589801974872e-06	5.16020126540939e-07	0	5.79894552268684e-06	0	2.63503785526783e-07	0	3.11292512948909e-07	7.50202653189925e-07
Candidatus Blochmannia	2.589944987673508e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74784240561741e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.54190723175294e-07	0	3.83679857674517e-07	0	0	0	0	0	0	0	7.69013636147237e-07	0	0	0	0	0	0	0	0	0	0	0	3.08276530114719e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Brocadia	3.618469007419233e-05	5.22499537296724e-07	5.98583797576528e-08	0	2.19597883226377e-07	1.30707529305716e-07	6.97394673984972e-08	3.95646739840008e-06	0	2.77128267405234e-07	2.79068268082202e-07	3.19145603199528e-07	0	4.17985992550182e-06	5.0105399146471e-06	0	0	6.40309873839449e-07	1.72035836940913e-06	9.222136070726301e-08	5.71024678030252e-08	4.14905857867181e-07	0	2.72092063614655e-07	4.8131082533288e-08	0	2.35328900278076e-06	0	0	1.75583981968535e-07	0	1.72469622859023e-06	0	0	0	2.56672267974652e-07	1.97043676872643e-07	0	4.15938461250874e-07	4.15843024026307e-07	0	7.28342024479301e-07	1.57960108994162e-06	3.97174206301886e-08	9.843116908802679e-08	5.87673731790675e-08	2.81718568535569e-07	2.08631759594742e-06	4.68143635414293e-07	0	5.82799560744435e-07	0	0	1.36644949424824e-07	6.30775907530894e-07	0	1.07429524787809e-06	7.4978212420942e-08	5.2675289622241e-07	4.15088966020721e-07	2.4540166968249e-07	8.19284741100885e-07	0	0	0	1.6134738425268e-07	3.56571274197532e-07	1.96440399059723e-07	1.64552677815687e-07	1.79037247510434e-07	0	1.07761805543865e-07	0	1.41557022038785e-07	1.23964531825101e-07	0	0	2.1685672277063e-07	0	5.97766389229491e-07	2.82973698248303e-07
Candidatus Cardinium	6.27982068124067e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27982068124067e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
