herramienta	muestra	Aitchison	JSD	BrayCurtis	Spearman	F1
kaiju_db5	ISR.29	119.96329449167064	0.16569945504353065	0.4060223047294117	0.29993848024087494	0.5215748031496062
kaiju_db5	ITA.30	112.64965606295812	0.16410967939085652	0.3998822194016287	0.24297840963314557	0.5534591194968553
kaiju_db5	KAZ.6	100.77617111101482	0.1826476455302674	0.43649512551837577	0.29467298484293314	0.5399633923123855
kaiju_db5	KEN.72	113.09385332720345	0.22956284397071475	0.4834360821775948	0.2839237650530108	0.5630778407396362
kaiju_db5	KHM.21	128.6227311583236	0.20652406723382077	0.5021787030483585	0.23460277383631317	0.5427962229667986
kaiju_db5	LKA.40	62.49998937307686	0.028824620902759775	0.11996268806354425	0.33214389447418285	0.505283381364073
kaiju_db5	LUX.32	104.8136704340351	0.13063466449345512	0.37393664934414006	0.29598582719610944	0.5506462278328825
kaiju_db5	LVA.31	118.91458689007337	0.18296268450285896	0.4487741564100458	0.2908300678763092	0.5415007656967841
kaiju_db5	MDA.65	93.61899642130261	0.09139649893556251	0.2588059096866576	0.30153853783228907	0.5348120764017252
kaiju_db5	MKD.62	104.22485413651471	0.134832514098771	0.36364583590079386	0.28736631772124194	0.543398533007335
kaiju_db5	MLT.63	106.39825068013594	0.16842098184042298	0.40828581556128773	0.2747156304923972	0.5435179549604382
kaiju_db5	MYS.54	116.89167572202675	0.17485467303047902	0.4450553094871224	0.2835750204720449	0.552202776101388
kaiju_db5	NGA.50	131.2699276482808	0.22586748488475267	0.5148061170319987	0.2581546379203598	0.5580143540669856
kaiju_db5	NLD.43	143.07244390230818	0.31644071667970103	0.6261158657557745	0.20119492204711725	0.5744803695150116
kaiju_db5	NOR.34	103.76525295561318	0.1441390285339741	0.4018426269420222	0.29159748677034797	0.5447328244274809
kaiju_db5	NPL.33	117.47009613274653	0.2656175475671788	0.5502141208317657	0.2663331782217113	0.5497601918465228
kaiju_db5	NZL.56	77.37735967836228	0.0804913089423612	0.3040502856478037	0.3209319529149533	0.5325038880248834
kaiju_db5	PAK.7	128.82653059116384	0.23010991028375682	0.5160543526548519	0.24553721480899504	0.558649289099526
kaiju_db5	PER.35	111.6243056339212	0.2039345075332332	0.46494176345348204	0.30541078911351777	0.5501207729468599
kaiju_db5	POL.36	133.7665905572373	0.2322172461070092	0.5158243991025132	0.25734283254514595	0.5510020939276099
kaiju_db5	SEN.8	84.06237188803149	0.048570756731891096	0.20371449756598478	0.3064102583230403	0.5436774587660355
